"nut","Plot","type","val","extract"
"Carbon",210,"gm2_2017_0.20cm",1966.23,"ea"
"Carbon",211,"gm2_2017_0.20cm",1871.23,"ea"
"Carbon",213,"gm2_2017_0.20cm",1658.9,"ea"
"Carbon",220,"gm2_2017_0.20cm",1761.08,"ea"
"Carbon",223,"gm2_2017_0.20cm",1865.47,"ea"
"Carbon",224,"gm2_2017_0.20cm",1805.76,"ea"
"Carbon",225,"gm2_2017_0.20cm",1988.16,"ea"
"Carbon",227,"gm2_2017_0.20cm",1810.76,"ea"
"Carbon",229,"gm2_2017_0.20cm",2143.57,"ea"
"Carbon",230,"gm2_2017_0.20cm",1829.52,"ea"
"Carbon",232,"gm2_2017_0.20cm",3248.39,"ea"
"Carbon",233,"gm2_2017_0.20cm",2929.21,"ea"
"Carbon",234,"gm2_2017_0.20cm",2776.56,"ea"
"Carbon",235,"gm2_2017_0.20cm",2779.35,"ea"
"Carbon",236,"gm2_2017_0.20cm",1950.97,"ea"
"Carbon",237,"gm2_2017_0.20cm",1665.22,"ea"
"Carbon",239,"gm2_2017_0.20cm",2278.4,"ea"
"Carbon",242,"gm2_2017_0.20cm",1769.46,"ea"
"Carbon",253,"gm2_2017_0.20cm",1992.08,"ea"
"Carbon",257,"gm2_2017_0.20cm",2510.38,"ea"
"Carbon",259,"gm2_2017_0.20cm",2266.5,"ea"
"Carbon",265,"gm2_2017_0.20cm",2283.52,"ea"
"Carbon",266,"gm2_2017_0.20cm",1828.77,"ea"
"Carbon",267,"gm2_2017_0.20cm",2171.92,"ea"
"Carbon",268,"gm2_2017_0.20cm",1982.88,"ea"
"Carbon",273,"gm2_2017_0.20cm",4053.56,"ea"
"Carbon",278,"gm2_2017_0.20cm",1370.39,"ea"
"Carbon",280,"gm2_2017_0.20cm",1707.59,"ea"
"Carbon",282,"gm2_2017_0.20cm",1434.29,"ea"
"Carbon",283,"gm2_2017_0.20cm",1502.22,"ea"
"Carbon",286,"gm2_2017_0.20cm",1540.23,"ea"
"Carbon",287,"gm2_2017_0.20cm",1476.79,"ea"
"Carbon",290,"gm2_2017_0.20cm",1652.89,"ea"
"Carbon",291,"gm2_2017_0.20cm",1619.75,"ea"
"Carbon",292,"gm2_2017_0.20cm",2014.33,"ea"
"Carbon",293,"gm2_2017_0.20cm",2141.76,"ea"
"Carbon",299,"gm2_2017_0.20cm",2040.75,"ea"
"Carbon",300,"gm2_2017_0.20cm",1885.62,"ea"
"Carbon",301,"gm2_2017_0.20cm",1601.26,"ea"
"Carbon",302,"gm2_2017_0.20cm",1830.37,"ea"
"Carbon",303,"gm2_2017_0.20cm",1762.73,"ea"
"Carbon",304,"gm2_2017_0.20cm",1781.45,"ea"
"Carbon",307,"gm2_2017_0.20cm",2061.16,"ea"
"Carbon",308,"gm2_2017_0.20cm",1291.95,"ea"
"Carbon",311,"gm2_2017_0.20cm",1970.25,"ea"
"Carbon",313,"gm2_2017_0.20cm",1639.71,"ea"
"Carbon",318,"gm2_2017_0.20cm",1804.95,"ea"
"Carbon",324,"gm2_2017_0.20cm",1359.37,"ea"
"Carbon",325,"gm2_2017_0.20cm",1695.8,"ea"
"Carbon",328,"gm2_2017_0.20cm",2038.23,"ea"
"Carbon",329,"gm2_2017_0.20cm",1980.7,"ea"
"Carbon",330,"gm2_2017_0.20cm",1455.5,"ea"
"Carbon",331,"gm2_2017_0.20cm",2237.5,"ea"
"Carbon",334,"gm2_2017_0.20cm",1672.26,"ea"
"Carbon",335,"gm2_2017_0.20cm",1352.78,"ea"
"Carbon",336,"gm2_2017_0.20cm",2076.06,"ea"
"Carbon",338,"gm2_2017_0.20cm",1524.24,"ea"
"Carbon",339,"gm2_2017_0.20cm",1934.83,"ea"
"Carbon",342,"gm2_2017_0.20cm",1745.49,"ea"
"Carbon",2,"soil_rawdiffgm2_0.20cm",95.46,"ea"
"Carbon",3,"soil_rawdiffgm2_0.20cm",-446.76,"ea"
"Carbon",5,"soil_rawdiffgm2_0.20cm",325.54,"ea"
"Carbon",6,"soil_rawdiffgm2_0.20cm",211.29,"ea"
"Carbon",9,"soil_rawdiffgm2_0.20cm",632.09,"ea"
"Carbon",11,"soil_rawdiffgm2_0.20cm",66.88,"ea"
"Carbon",12,"soil_rawdiffgm2_0.20cm",741.32,"ea"
"Carbon",14,"soil_rawdiffgm2_0.20cm",-312.48,"ea"
"Carbon",15,"soil_rawdiffgm2_0.20cm",250.59,"ea"
"Carbon",16,"soil_rawdiffgm2_0.20cm",-538.56,"ea"
"Carbon",20,"soil_rawdiffgm2_0.20cm",-14.18,"ea"
"Carbon",22,"soil_rawdiffgm2_0.20cm",49.82,"ea"
"Carbon",24,"soil_rawdiffgm2_0.20cm",214.33,"ea"
"Carbon",26,"soil_rawdiffgm2_0.20cm",631.25,"ea"
"Carbon",27,"soil_rawdiffgm2_0.20cm",175.07,"ea"
"Carbon",28,"soil_rawdiffgm2_0.20cm",491.85,"ea"
"Carbon",29,"soil_rawdiffgm2_0.20cm",124.37,"ea"
"Carbon",30,"soil_rawdiffgm2_0.20cm",819.28,"ea"
"Carbon",31,"soil_rawdiffgm2_0.20cm",407.83,"ea"
"Carbon",33,"soil_rawdiffgm2_0.20cm",378.88,"ea"
"Carbon",34,"soil_rawdiffgm2_0.20cm",913.12,"ea"
"Carbon",35,"soil_rawdiffgm2_0.20cm",902.28,"ea"
"Carbon",44,"soil_rawdiffgm2_0.20cm",448.22,"ea"
"Carbon",45,"soil_rawdiffgm2_0.20cm",529.35,"ea"
"Carbon",46,"soil_rawdiffgm2_0.20cm",594.23,"ea"
"Carbon",48,"soil_rawdiffgm2_0.20cm",500.24,"ea"
"Carbon",50,"soil_rawdiffgm2_0.20cm",262.94,"ea"
"Carbon",53,"soil_rawdiffgm2_0.20cm",471.46,"ea"
"Carbon",56,"soil_rawdiffgm2_0.20cm",745.14,"ea"
"Carbon",57,"soil_rawdiffgm2_0.20cm",387.16,"ea"
"Carbon",58,"soil_rawdiffgm2_0.20cm",495.21,"ea"
"Carbon",62,"soil_rawdiffgm2_0.20cm",339.51,"ea"
"Carbon",67,"soil_rawdiffgm2_0.20cm",892.35,"ea"
"Carbon",68,"soil_rawdiffgm2_0.20cm",865.98,"ea"
"Carbon",69,"soil_rawdiffgm2_0.20cm",121.36,"ea"
"Carbon",70,"soil_rawdiffgm2_0.20cm",966.34,"ea"
"Carbon",74,"soil_rawdiffgm2_0.20cm",846.21,"ea"
"Carbon",75,"soil_rawdiffgm2_0.20cm",120.34,"ea"
"Carbon",81,"soil_rawdiffgm2_0.20cm",720.08,"ea"
"Carbon",82,"soil_rawdiffgm2_0.20cm",712.09,"ea"
"Carbon",83,"soil_rawdiffgm2_0.20cm",200.16,"ea"
"Carbon",87,"soil_rawdiffgm2_0.20cm",485.7,"ea"
"Carbon",89,"soil_rawdiffgm2_0.20cm",721.26,"ea"
"Carbon",92,"soil_rawdiffgm2_0.20cm",591.01,"ea"
"Carbon",93,"soil_rawdiffgm2_0.20cm",1041.28,"ea"
"Carbon",94,"soil_rawdiffgm2_0.20cm",-63.4,"ea"
"Carbon",98,"soil_rawdiffgm2_0.20cm",206.63,"ea"
"Carbon",104,"soil_rawdiffgm2_0.20cm",547.32,"ea"
"Carbon",107,"soil_rawdiffgm2_0.20cm",706.68,"ea"
"Carbon",108,"soil_rawdiffgm2_0.20cm",613.34,"ea"
"Carbon",109,"soil_rawdiffgm2_0.20cm",233.1,"ea"
"Carbon",110,"soil_rawdiffgm2_0.20cm",888.47,"ea"
"Carbon",111,"soil_rawdiffgm2_0.20cm",499.98,"ea"
"Carbon",115,"soil_rawdiffgm2_0.20cm",250.98,"ea"
"Carbon",117,"soil_rawdiffgm2_0.20cm",381.46,"ea"
"Carbon",118,"soil_rawdiffgm2_0.20cm",440.92,"ea"
"Carbon",125,"soil_rawdiffgm2_0.20cm",213.12,"ea"
"Carbon",129,"soil_rawdiffgm2_0.20cm",-62.92,"ea"
"Carbon",130,"soil_rawdiffgm2_0.20cm",-211.14,"ea"
"Carbon",133,"soil_rawdiffgm2_0.20cm",312.88,"ea"
"Carbon",135,"soil_rawdiffgm2_0.20cm",-52.2,"ea"
"Carbon",136,"soil_rawdiffgm2_0.20cm",492.49,"ea"
"Carbon",137,"soil_rawdiffgm2_0.20cm",484.65,"ea"
"Carbon",138,"soil_rawdiffgm2_0.20cm",551.54,"ea"
"Carbon",139,"soil_rawdiffgm2_0.20cm",715.59,"ea"
"Carbon",142,"soil_rawdiffgm2_0.20cm",32.85,"ea"
"Carbon",146,"soil_rawdiffgm2_0.20cm",1077.5,"ea"
"Carbon",149,"soil_rawdiffgm2_0.20cm",537.5,"ea"
"Carbon",156,"soil_rawdiffgm2_0.20cm",716.54,"ea"
"Carbon",157,"soil_rawdiffgm2_0.20cm",78.54,"ea"
"Carbon",160,"soil_rawdiffgm2_0.20cm",475.96,"ea"
"Carbon",163,"soil_rawdiffgm2_0.20cm",-214.32,"ea"
"Carbon",164,"soil_rawdiffgm2_0.20cm",716.86,"ea"
"Carbon",165,"soil_rawdiffgm2_0.20cm",113.49,"ea"
"Carbon",167,"soil_rawdiffgm2_0.20cm",274.18,"ea"
"Carbon",168,"soil_rawdiffgm2_0.20cm",281.84,"ea"
"Carbon",169,"soil_rawdiffgm2_0.20cm",709.89,"ea"
"Carbon",170,"soil_rawdiffgm2_0.20cm",455.22,"ea"
"Carbon",171,"soil_rawdiffgm2_0.20cm",516.09,"ea"
"Carbon",174,"soil_rawdiffgm2_0.20cm",389.64,"ea"
"Carbon",175,"soil_rawdiffgm2_0.20cm",792.7,"ea"
"Carbon",176,"soil_rawdiffgm2_0.20cm",-239.98,"ea"
"Carbon",177,"soil_rawdiffgm2_0.20cm",404.94,"ea"
"Carbon",178,"soil_rawdiffgm2_0.20cm",-97.3,"ea"
"Carbon",185,"soil_rawdiffgm2_0.20cm",9.23,"ea"
"Carbon",186,"soil_rawdiffgm2_0.20cm",-60.72,"ea"
"Carbon",190,"soil_rawdiffgm2_0.20cm",-146.3,"ea"
"Carbon",193,"soil_rawdiffgm2_0.20cm",1737.98,"ea"
"Carbon",197,"soil_rawdiffgm2_0.20cm",86.8,"ea"
"Carbon",199,"soil_rawdiffgm2_0.20cm",633.17,"ea"
"Carbon",201,"soil_rawdiffgm2_0.20cm",659.31,"ea"
"Carbon",202,"soil_rawdiffgm2_0.20cm",1082.84,"ea"
"Carbon",205,"soil_rawdiffgm2_0.20cm",-80.08,"ea"
"Carbon",206,"soil_rawdiffgm2_0.20cm",186.59,"ea"
"Carbon",208,"soil_rawdiffgm2_0.20cm",473.52,"ea"
"Carbon",210,"soil_rawdiffgm2_0.20cm",480.15,"ea"
"Carbon",211,"soil_rawdiffgm2_0.20cm",364.99,"ea"
"Carbon",213,"soil_rawdiffgm2_0.20cm",556.4,"ea"
"Carbon",220,"soil_rawdiffgm2_0.20cm",667.4,"ea"
"Carbon",223,"soil_rawdiffgm2_0.20cm",436.99,"ea"
"Carbon",224,"soil_rawdiffgm2_0.20cm",368.64,"ea"
"Carbon",225,"soil_rawdiffgm2_0.20cm",369.4,"ea"
"Carbon",227,"soil_rawdiffgm2_0.20cm",304.52,"ea"
"Carbon",229,"soil_rawdiffgm2_0.20cm",570.57,"ea"
"Carbon",230,"soil_rawdiffgm2_0.20cm",398.16,"ea"
"Carbon",232,"soil_rawdiffgm2_0.20cm",917.35,"ea"
"Carbon",233,"soil_rawdiffgm2_0.20cm",412.69,"ea"
"Carbon",234,"soil_rawdiffgm2_0.20cm",974.58,"ea"
"Carbon",235,"soil_rawdiffgm2_0.20cm",1014.03,"ea"
"Carbon",236,"soil_rawdiffgm2_0.20cm",538.68,"ea"
"Carbon",237,"soil_rawdiffgm2_0.20cm",-24.58,"ea"
"Carbon",239,"soil_rawdiffgm2_0.20cm",628.18,"ea"
"Carbon",242,"soil_rawdiffgm2_0.20cm",357.16,"ea"
"Carbon",253,"soil_rawdiffgm2_0.20cm",448.4,"ea"
"Carbon",257,"soil_rawdiffgm2_0.20cm",660.46,"ea"
"Carbon",259,"soil_rawdiffgm2_0.20cm",531.26,"ea"
"Carbon",265,"soil_rawdiffgm2_0.20cm",783.04,"ea"
"Carbon",266,"soil_rawdiffgm2_0.20cm",107.73,"ea"
"Carbon",267,"soil_rawdiffgm2_0.20cm",-199.92,"ea"
"Carbon",268,"soil_rawdiffgm2_0.20cm",-282.88,"ea"
"Carbon",273,"soil_rawdiffgm2_0.20cm",963.63,"ea"
"Carbon",278,"soil_rawdiffgm2_0.20cm",182.63,"ea"
"Carbon",280,"soil_rawdiffgm2_0.20cm",388.09,"ea"
"Carbon",282,"soil_rawdiffgm2_0.20cm",-112.97,"ea"
"Carbon",283,"soil_rawdiffgm2_0.20cm",-42.19,"ea"
"Carbon",286,"soil_rawdiffgm2_0.20cm",325.51,"ea"
"Carbon",287,"soil_rawdiffgm2_0.20cm",244.55,"ea"
"Carbon",290,"soil_rawdiffgm2_0.20cm",411.89,"ea"
"Carbon",291,"soil_rawdiffgm2_0.20cm",375.83,"ea"
"Carbon",292,"soil_rawdiffgm2_0.20cm",267.73,"ea"
"Carbon",293,"soil_rawdiffgm2_0.20cm",632.64,"ea"
"Carbon",299,"soil_rawdiffgm2_0.20cm",689.35,"ea"
"Carbon",300,"soil_rawdiffgm2_0.20cm",682.58,"ea"
"Carbon",301,"soil_rawdiffgm2_0.20cm",281.76,"ea"
"Carbon",302,"soil_rawdiffgm2_0.20cm",271.66,"ea"
"Carbon",303,"soil_rawdiffgm2_0.20cm",262.25,"ea"
"Carbon",304,"soil_rawdiffgm2_0.20cm",34.85,"ea"
"Carbon",307,"soil_rawdiffgm2_0.20cm",603.88,"ea"
"Carbon",308,"soil_rawdiffgm2_0.20cm",-59.45,"ea"
"Carbon",311,"soil_rawdiffgm2_0.20cm",223.65,"ea"
"Carbon",313,"soil_rawdiffgm2_0.20cm",1043.87,"ea"
"Carbon",318,"soil_rawdiffgm2_0.20cm",-606.15,"ea"
"Carbon",324,"soil_rawdiffgm2_0.20cm",-58.73,"ea"
"Carbon",325,"soil_rawdiffgm2_0.20cm",353.1,"ea"
"Carbon",328,"soil_rawdiffgm2_0.20cm",847.53,"ea"
"Carbon",329,"soil_rawdiffgm2_0.20cm",556.8,"ea"
"Carbon",330,"soil_rawdiffgm2_0.20cm",-237.14,"ea"
"Carbon",331,"soil_rawdiffgm2_0.20cm",598.72,"ea"
"Carbon",334,"soil_rawdiffgm2_0.20cm",-183.3,"ea"
"Carbon",335,"soil_rawdiffgm2_0.20cm",-268.84,"ea"
"Carbon",336,"soil_rawdiffgm2_0.20cm",607.26,"ea"
"Carbon",338,"soil_rawdiffgm2_0.20cm",233.6,"ea"
"Carbon",339,"soil_rawdiffgm2_0.20cm",560.23,"ea"
"Carbon",342,"soil_rawdiffgm2_0.20cm",344.79,"ea"
"Phosphorus",2,"gm2_1994_0.20cm",12.14,"bray"
"Phosphorus",3,"gm2_1994_0.20cm",13.43,"bray"
"Phosphorus",5,"gm2_1994_0.20cm",12.35,"bray"
"Phosphorus",6,"gm2_1994_0.20cm",11.84,"bray"
"Phosphorus",9,"gm2_1994_0.20cm",13.71,"bray"
"Phosphorus",11,"gm2_1994_0.20cm",14.21,"bray"
"Phosphorus",12,"gm2_1994_0.20cm",11.89,"bray"
"Phosphorus",14,"gm2_1994_0.20cm",17.57,"bray"
"Phosphorus",15,"gm2_1994_0.20cm",12.26,"bray"
"Phosphorus",16,"gm2_1994_0.20cm",16.7,"bray"
"Phosphorus",20,"gm2_1994_0.20cm",13.02,"bray"
"Phosphorus",22,"gm2_1994_0.20cm",13.11,"bray"
"Phosphorus",24,"gm2_1994_0.20cm",14.8,"bray"
"Phosphorus",26,"gm2_1994_0.20cm",16.53,"bray"
"Phosphorus",27,"gm2_1994_0.20cm",9.94,"bray"
"Phosphorus",28,"gm2_1994_0.20cm",14.7,"bray"
"Phosphorus",29,"gm2_1994_0.20cm",13.72,"bray"
"Phosphorus",30,"gm2_1994_0.20cm",12.35,"bray"
"Phosphorus",31,"gm2_1994_0.20cm",9.66,"bray"
"Phosphorus",33,"gm2_1994_0.20cm",12.94,"bray"
"Phosphorus",34,"gm2_1994_0.20cm",9.11,"bray"
"Phosphorus",35,"gm2_1994_0.20cm",10.22,"bray"
"Phosphorus",44,"gm2_1994_0.20cm",11.39,"bray"
"Phosphorus",45,"gm2_1994_0.20cm",14.4,"bray"
"Phosphorus",46,"gm2_1994_0.20cm",11.47,"bray"
"Phosphorus",48,"gm2_1994_0.20cm",17.17,"bray"
"Phosphorus",50,"gm2_1994_0.20cm",13.41,"bray"
"Phosphorus",53,"gm2_1994_0.20cm",14.5,"bray"
"Phosphorus",56,"gm2_1994_0.20cm",11.54,"bray"
"Phosphorus",57,"gm2_1994_0.20cm",14.41,"bray"
"Phosphorus",58,"gm2_1994_0.20cm",12.9,"bray"
"Phosphorus",62,"gm2_1994_0.20cm",12.81,"bray"
"Phosphorus",67,"gm2_1994_0.20cm",17.76,"bray"
"Phosphorus",68,"gm2_1994_0.20cm",13.82,"bray"
"Phosphorus",69,"gm2_1994_0.20cm",14.21,"bray"
"Phosphorus",70,"gm2_1994_0.20cm",14.11,"bray"
"Phosphorus",74,"gm2_1994_0.20cm",10.8,"bray"
"Phosphorus",75,"gm2_1994_0.20cm",8.23,"bray"
"Phosphorus",81,"gm2_1994_0.20cm",9.18,"bray"
"Phosphorus",82,"gm2_1994_0.20cm",13.62,"bray"
"Phosphorus",83,"gm2_1994_0.20cm",14.69,"bray"
"Phosphorus",87,"gm2_1994_0.20cm",19.11,"bray"
"Phosphorus",89,"gm2_1994_0.20cm",15.55,"bray"
"Phosphorus",92,"gm2_1994_0.20cm",19.16,"bray"
"Phosphorus",93,"gm2_1994_0.20cm",22.5,"bray"
"Phosphorus",94,"gm2_1994_0.20cm",12.1,"bray"
"Phosphorus",98,"gm2_1994_0.20cm",15.16,"bray"
"Phosphorus",104,"gm2_1994_0.20cm",16.82,"bray"
"Phosphorus",107,"gm2_1994_0.20cm",12.9,"bray"
"Phosphorus",108,"gm2_1994_0.20cm",15.18,"bray"
"Phosphorus",109,"gm2_1994_0.20cm",11.84,"bray"
"Phosphorus",110,"gm2_1994_0.20cm",10.36,"bray"
"Phosphorus",111,"gm2_1994_0.20cm",7.54,"bray"
"Phosphorus",115,"gm2_1994_0.20cm",12.05,"bray"
"Phosphorus",117,"gm2_1994_0.20cm",10.36,"bray"
"Phosphorus",118,"gm2_1994_0.20cm",7.3,"bray"
"Phosphorus",125,"gm2_1994_0.20cm",15.55,"bray"
"Phosphorus",129,"gm2_1994_0.20cm",16.59,"bray"
"Phosphorus",130,"gm2_1994_0.20cm",15.73,"bray"
"Phosphorus",133,"gm2_1994_0.20cm",15.5,"bray"
"Phosphorus",135,"gm2_1994_0.20cm",12.47,"bray"
"Phosphorus",136,"gm2_1994_0.20cm",16.53,"bray"
"Phosphorus",137,"gm2_1994_0.20cm",13.92,"bray"
"Phosphorus",138,"gm2_1994_0.20cm",14.48,"bray"
"Phosphorus",139,"gm2_1994_0.20cm",18.43,"bray"
"Phosphorus",142,"gm2_1994_0.20cm",15.18,"bray"
"Phosphorus",146,"gm2_1994_0.20cm",12.58,"bray"
"Phosphorus",149,"gm2_1994_0.20cm",8.87,"bray"
"Phosphorus",156,"gm2_1994_0.20cm",8.76,"bray"
"Phosphorus",157,"gm2_1994_0.20cm",8.06,"bray"
"Phosphorus",160,"gm2_1994_0.20cm",16.64,"bray"
"Phosphorus",163,"gm2_1994_0.20cm",18.05,"bray"
"Phosphorus",164,"gm2_1994_0.20cm",17.23,"bray"
"Phosphorus",165,"gm2_1994_0.20cm",14.84,"bray"
"Phosphorus",167,"gm2_1994_0.20cm",17.17,"bray"
"Phosphorus",168,"gm2_1994_0.20cm",10.8,"bray"
"Phosphorus",169,"gm2_1994_0.20cm",14.8,"bray"
"Phosphorus",170,"gm2_1994_0.20cm",13.23,"bray"
"Phosphorus",171,"gm2_1994_0.20cm",16.64,"bray"
"Phosphorus",174,"gm2_1994_0.20cm",14.77,"bray"
"Phosphorus",175,"gm2_1994_0.20cm",12.56,"bray"
"Phosphorus",176,"gm2_1994_0.20cm",19.31,"bray"
"Phosphorus",177,"gm2_1994_0.20cm",18.18,"bray"
"Phosphorus",178,"gm2_1994_0.20cm",28.51,"bray"
"Phosphorus",185,"gm2_1994_0.20cm",16.19,"bray"
"Phosphorus",186,"gm2_1994_0.20cm",14.63,"bray"
"Phosphorus",190,"gm2_1994_0.20cm",9.52,"bray"
"Phosphorus",193,"gm2_1994_0.20cm",8.53,"bray"
"Phosphorus",197,"gm2_1994_0.20cm",14.84,"bray"
"Phosphorus",199,"gm2_1994_0.20cm",14.59,"bray"
"Phosphorus",201,"gm2_1994_0.20cm",12.58,"bray"
"Phosphorus",202,"gm2_1994_0.20cm",17.95,"bray"
"Phosphorus",205,"gm2_1994_0.20cm",15.73,"bray"
"Phosphorus",206,"gm2_1994_0.20cm",17.2,"bray"
"Phosphorus",208,"gm2_1994_0.20cm",17.73,"bray"
"Phosphorus",210,"gm2_1994_0.20cm",18.14,"bray"
"Phosphorus",211,"gm2_1994_0.20cm",16.42,"bray"
"Phosphorus",213,"gm2_1994_0.20cm",17.05,"bray"
"Phosphorus",220,"gm2_1994_0.20cm",20.29,"bray"
"Phosphorus",223,"gm2_1994_0.20cm",8.64,"bray"
"Phosphorus",224,"gm2_1994_0.20cm",12.67,"bray"
"Phosphorus",225,"gm2_1994_0.20cm",8.58,"bray"
"Phosphorus",227,"gm2_1994_0.20cm",12.1,"bray"
"Phosphorus",229,"gm2_1994_0.20cm",5.72,"bray"
"Phosphorus",230,"gm2_1994_0.20cm",10.08,"bray"
"Phosphorus",232,"gm2_1994_0.20cm",13.33,"bray"
"Phosphorus",233,"gm2_1994_0.20cm",17.42,"bray"
"Phosphorus",234,"gm2_1994_0.20cm",12.13,"bray"
"Phosphorus",235,"gm2_1994_0.20cm",9.02,"bray"
"Phosphorus",236,"gm2_1994_0.20cm",11.02,"bray"
"Phosphorus",237,"gm2_1994_0.20cm",13.06,"bray"
"Phosphorus",239,"gm2_1994_0.20cm",17.16,"bray"
"Phosphorus",242,"gm2_1994_0.20cm",20.88,"bray"
"Phosphorus",253,"gm2_1994_0.20cm",19.87,"bray"
"Phosphorus",257,"gm2_1994_0.20cm",14.95,"bray"
"Phosphorus",259,"gm2_1994_0.20cm",10.51,"bray"
"Phosphorus",265,"gm2_1994_0.20cm",8.93,"bray"
"Phosphorus",266,"gm2_1994_0.20cm",8.24,"bray"
"Phosphorus",267,"gm2_1994_0.20cm",9.25,"bray"
"Phosphorus",268,"gm2_1994_0.20cm",17.14,"bray"
"Phosphorus",273,"gm2_1994_0.20cm",15.36,"bray"
"Phosphorus",278,"gm2_1994_0.20cm",11.17,"bray"
"Phosphorus",280,"gm2_1994_0.20cm",16.24,"bray"
"Phosphorus",282,"gm2_1994_0.20cm",19.45,"bray"
"Phosphorus",283,"gm2_1994_0.20cm",15.44,"bray"
"Phosphorus",286,"gm2_1994_0.20cm",20.15,"bray"
"Phosphorus",287,"gm2_1994_0.20cm",17.81,"bray"
"Phosphorus",290,"gm2_1994_0.20cm",17.81,"bray"
"Phosphorus",291,"gm2_1994_0.20cm",19.27,"bray"
"Phosphorus",292,"gm2_1994_0.20cm",17.89,"bray"
"Phosphorus",293,"gm2_1994_0.20cm",12.67,"bray"
"Phosphorus",299,"gm2_1994_0.20cm",12.76,"bray"
"Phosphorus",300,"gm2_1994_0.20cm",14.31,"bray"
"Phosphorus",301,"gm2_1994_0.20cm",10.15,"bray"
"Phosphorus",302,"gm2_1994_0.20cm",17.73,"bray"
"Phosphorus",303,"gm2_1994_0.20cm",12.96,"bray"
"Phosphorus",304,"gm2_1994_0.20cm",6.53,"bray"
"Phosphorus",307,"gm2_1994_0.20cm",12.67,"bray"
"Phosphorus",308,"gm2_1994_0.20cm",13.92,"bray"
"Phosphorus",311,"gm2_1994_0.20cm",7.38,"bray"
"Phosphorus",313,"gm2_1994_0.20cm",7.3,"bray"
"Phosphorus",318,"gm2_1994_0.20cm",18.09,"bray"
"Phosphorus",324,"gm2_1994_0.20cm",14.21,"bray"
"Phosphorus",325,"gm2_1994_0.20cm",12.76,"bray"
"Phosphorus",328,"gm2_1994_0.20cm",12.94,"bray"
"Phosphorus",329,"gm2_1994_0.20cm",13.63,"bray"
"Phosphorus",330,"gm2_1994_0.20cm",6.53,"bray"
"Phosphorus",331,"gm2_1994_0.20cm",7.44,"bray"
"Phosphorus",334,"gm2_1994_0.20cm",8.18,"bray"
"Phosphorus",335,"gm2_1994_0.20cm",6.58,"bray"
"Phosphorus",336,"gm2_1994_0.20cm",5.18,"bray"
"Phosphorus",338,"gm2_1994_0.20cm",11.1,"bray"
"Phosphorus",339,"gm2_1994_0.20cm",11.89,"bray"
"Phosphorus",342,"gm2_1994_0.20cm",9.28,"bray"
"Phosphorus",2,"gm2_2017_0.20cm",10.36,"bray"
"Phosphorus",3,"gm2_2017_0.20cm",11.1,"bray"
"Phosphorus",5,"gm2_2017_0.20cm",12.9,"bray"
"Phosphorus",6,"gm2_2017_0.20cm",8.28,"bray"
"Phosphorus",9,"gm2_2017_0.20cm",9.99,"bray"
"Phosphorus",11,"gm2_2017_0.20cm",12.5,"bray"
"Phosphorus",12,"gm2_2017_0.20cm",12.17,"bray"
"Phosphorus",14,"gm2_2017_0.20cm",15.26,"bray"
"Phosphorus",15,"gm2_2017_0.20cm",9.63,"bray"
"Phosphorus",16,"gm2_2017_0.20cm",12.1,"bray"
"Phosphorus",20,"gm2_2017_0.20cm",8.92,"bray"
"Phosphorus",22,"gm2_2017_0.20cm",12.2,"bray"
"Phosphorus",24,"gm2_2017_0.20cm",10.67,"bray"
"Phosphorus",26,"gm2_2017_0.20cm",11.9,"bray"
"Phosphorus",27,"gm2_2017_0.20cm",8.83,"bray"
"Phosphorus",28,"gm2_2017_0.20cm",12.1,"bray"
"Phosphorus",29,"gm2_2017_0.20cm",11.1,"bray"
"Phosphorus",30,"gm2_2017_0.20cm",9.72,"bray"
"Phosphorus",31,"gm2_2017_0.20cm",9.06,"bray"
"Phosphorus",33,"gm2_2017_0.20cm",8.81,"bray"
"Phosphorus",34,"gm2_2017_0.20cm",9.59,"bray"
"Phosphorus",35,"gm2_2017_0.20cm",6.72,"bray"
"Phosphorus",44,"gm2_2017_0.20cm",8.76,"bray"
"Phosphorus",45,"gm2_2017_0.20cm",12.05,"bray"
"Phosphorus",46,"gm2_2017_0.20cm",9.98,"bray"
"Phosphorus",48,"gm2_2017_0.20cm",15.1,"bray"
"Phosphorus",50,"gm2_2017_0.20cm",11.15,"bray"
"Phosphorus",53,"gm2_2017_0.20cm",10.4,"bray"
"Phosphorus",56,"gm2_2017_0.20cm",12.38,"bray"
"Phosphorus",57,"gm2_2017_0.20cm",11.72,"bray"
"Phosphorus",58,"gm2_2017_0.20cm",10.18,"bray"
"Phosphorus",62,"gm2_2017_0.20cm",11.57,"bray"
"Phosphorus",67,"gm2_2017_0.20cm",15.67,"bray"
"Phosphorus",68,"gm2_2017_0.20cm",12.61,"bray"
"Phosphorus",69,"gm2_2017_0.20cm",12.43,"bray"
"Phosphorus",70,"gm2_2017_0.20cm",13.23,"bray"
"Phosphorus",74,"gm2_2017_0.20cm",10.01,"bray"
"Phosphorus",75,"gm2_2017_0.20cm",7.33,"bray"
"Phosphorus",81,"gm2_2017_0.20cm",8.14,"bray"
"Phosphorus",82,"gm2_2017_0.20cm",13.6,"bray"
"Phosphorus",83,"gm2_2017_0.20cm",10.94,"bray"
"Phosphorus",87,"gm2_2017_0.20cm",15.63,"bray"
"Phosphorus",89,"gm2_2017_0.20cm",12.64,"bray"
